temperature_c,humidity_pct,delta_temp,delta_humi,comfort_class,comfort_label
22.0,46.4,-0.3000000000000007,0.29999999999999716,1,COMFORT
18.3,32.8,-0.5,5.0,1,COMFORT
24.2,19.6,0.8999999999999986,-3.0,2,WARM_HUMID
27.7,31.0,0.0,0.0,1,COMFORT
20.3,56.9,0.0,0.0,3,HOT
24.2,43.3,1.0999999999999979,-1.1000000000000014,1,COMFORT
24.4,65.6,0.29999999999999716,-5.0,1,COMFORT
32.0,61.9,0.0,0.0,2,WARM_HUMID
22.2,77.3,0.1999999999999993,-0.7000000000000028,1,COMFORT
28.8,73.6,-0.8999999999999986,0.3999999999999915,3,HOT
29.7,68.8,0.0,3.299999999999997,1,COMFORT
23.2,41.4,0.3000000000000007,-4.800000000000004,3,HOT
23.7,49.1,-1.5,5.0,2,WARM_HUMID
33.3,45.6,-1.0,5.0,3,HOT
35.7,47.9,0.10000000000000142,-0.10000000000000142,3,HOT
22.0,36.8,-1.5,5.0,2,WARM_HUMID
27.8,24.4,1.5,-2.0,1,COMFORT
21.9,68.8,-1.5,5.0,0,COLD
33.2,73.0,0.6000000000000014,-2.9000000000000057,1,COMFORT
21.9,26.3,-0.40000000000000213,2.3000000000000007,1,COMFORT
20.3,31.2,-0.6999999999999993,-3.400000000000002,0,COLD
24.0,69.5,0.0,0.5,2,WARM_HUMID
25.1,59.4,0.0,-2.8999999999999986,1,COMFORT
23.5,32.2,0.8000000000000007,-5.0,0,COLD
25.4,63.1,0.5,-1.6999999999999957,1,COMFORT
22.6,70.8,-1.5,5.0,1,COMFORT
23.5,58.0,0.3000000000000007,-3.200000000000003,2,WARM_HUMID
30.4,35.4,-1.5,5.0,3,HOT
32.3,69.2,-0.10000000000000142,0.6000000000000085,3,HOT
27.0,72.6,0.0,0.0,2,WARM_HUMID
23.5,55.3,-1.1000000000000014,3.799999999999997,2,WARM_HUMID
25.9,20.1,-0.20000000000000284,1.5,3,HOT
22.9,29.1,0.1999999999999993,1.2000000000000028,2,WARM_HUMID
23.8,40.3,0.5,-0.20000000000000284,1,COMFORT
30.0,25.7,0.1999999999999993,-5.0,1,COMFORT
26.0,57.7,0.0,0.0,0,COLD
22.6,54.6,-0.5999999999999979,0.5,0,COLD
27.2,57.5,0.0,0.0,2,WARM_HUMID
41.2,43.4,1.5,0.3999999999999986,1,COMFORT
22.0,46.8,-0.3000000000000007,0.29999999999999716,0,COLD
23.0,31.0,1.5,2.6000000000000014,0,COLD
27.2,83.6,0.3999999999999986,2.3999999999999915,2,WARM_HUMID
28.9,64.0,-0.10000000000000142,3.700000000000003,1,COMFORT
23.8,41.5,0.40000000000000213,1.0,0,COLD
25.6,39.1,1.5,-5.0,2,WARM_HUMID
27.3,42.0,0.10000000000000142,-1.0,3,HOT
21.4,36.2,-0.10000000000000142,4.200000000000003,0,COLD
32.2,56.5,-0.19999999999999574,-0.10000000000000142,3,HOT
25.5,53.7,0.0,0.0,0,COLD
28.3,87.5,0.6000000000000014,1.5,2,WARM_HUMID
25.1,53.0,0.40000000000000213,-4.0,3,HOT
20.4,37.1,0.0,0.0,2,WARM_HUMID
26.4,52.5,0.5999999999999979,5.0,1,COMFORT
22.9,43.4,0.0,0.0,2,WARM_HUMID
24.4,45.5,-0.3000000000000007,1.3999999999999986,0,COLD
25.4,38.5,-1.5,5.0,3,HOT
25.3,20.3,0.0,0.0,1,COMFORT
31.4,72.2,0.0,-0.3999999999999915,1,COMFORT
24.3,31.1,0.0,0.0,3,HOT
32.8,67.4,-1.3000000000000043,5.0,2,WARM_HUMID
26.1,46.4,0.10000000000000142,-1.0,1,COMFORT
25.0,43.0,-1.5,5.0,1,COMFORT
26.1,54.0,1.5,3.5,2,WARM_HUMID
24.7,38.9,-0.1999999999999993,2.5,0,COLD
26.0,30.0,-1.5,5.0,0,COLD
22.1,63.6,-0.5999999999999979,1.0,1,COMFORT
22.0,38.2,-1.1999999999999993,5.0,1,COMFORT
22.8,62.8,1.3000000000000007,-0.8000000000000043,1,COMFORT
21.9,44.5,-0.6000000000000014,1.2000000000000028,1,COMFORT
23.5,58.0,-0.3000000000000007,-1.1000000000000014,1,COMFORT
22.0,39.0,0.3999999999999986,1.1000000000000014,1,COMFORT
27.2,80.7,0.5999999999999979,2.0,3,HOT
28.6,27.4,-1.5,-0.10000000000000142,1,COMFORT
20.6,40.1,0.10000000000000142,5.0,1,COMFORT
22.5,27.8,-1.5,-1.1999999999999993,1,COMFORT
22.6,25.6,-0.6999999999999993,5.0,1,COMFORT
18.3,52.8,0.1999999999999993,1.5,1,COMFORT
22.7,64.4,1.3999999999999986,-2.5,1,COMFORT
22.0,67.9,1.5,3.6000000000000085,1,COMFORT
24.0,18.9,0.3999999999999986,-0.10000000000000142,1,COMFORT
23.0,28.2,0.0,-0.1999999999999993,2,WARM_HUMID
25.1,21.0,-0.5999999999999979,-1.3000000000000007,1,COMFORT
23.1,22.5,0.0,1.3000000000000007,2,WARM_HUMID
29.0,68.0,-1.3000000000000007,-1.0,1,COMFORT
29.4,69.7,-1.5,5.0,1,COMFORT
30.7,44.7,0.3000000000000007,1.5,2,WARM_HUMID
22.7,37.8,-1.5,5.0,1,COMFORT
23.4,60.0,0.0,1.2000000000000028,1,COMFORT
32.0,37.0,0.0,0.0,3,HOT
23.4,46.3,-0.20000000000000284,-0.10000000000000142,0,COLD
22.8,22.5,-0.09999999999999787,-5.0,3,HOT
21.4,71.7,0.0,0.20000000000000284,1,COMFORT
22.8,41.7,0.1999999999999993,-2.8999999999999986,1,COMFORT
27.1,80.7,0.5,0.7000000000000028,1,COMFORT
20.8,29.6,-0.1999999999999993,-1.5999999999999979,0,COLD
22.7,29.2,-0.5,5.0,3,HOT
19.4,48.9,-1.5,-5.0,0,COLD
22.7,38.2,0.3000000000000007,-5.0,1,COMFORT
24.0,43.5,-0.1999999999999993,1.0,2,WARM_HUMID
22.4,42.1,-0.10000000000000142,-2.1000000000000014,3,HOT
24.5,45.0,0.3000000000000007,0.0,3,HOT
23.7,70.3,-0.6999999999999993,0.5999999999999943,0,COLD
27.4,53.0,0.0,0.0,1,COMFORT
24.8,35.4,0.1999999999999993,0.10000000000000142,1,COMFORT
25.2,43.0,0.0,0.0,0,COLD
19.1,65.0,0.40000000000000213,-2.0,1,COMFORT
19.8,44.9,-1.5,3.299999999999997,0,COLD
25.9,32.8,-0.20000000000000284,-3.4000000000000057,3,HOT
26.5,40.4,1.5,-3.3000000000000043,3,HOT
23.0,56.8,0.0,0.0,1,COMFORT
24.8,48.7,-0.5,5.0,2,WARM_HUMID
24.6,27.4,-0.5,0.09999999999999787,1,COMFORT
24.1,59.8,0.0,0.0,1,COMFORT
13.4,64.4,0.0,-0.7999999999999972,0,COLD
23.2,32.8,-0.5,3.099999999999998,1,COMFORT
23.4,35.4,0.1999999999999993,-3.700000000000003,0,COLD
28.7,60.0,-1.5,-2.0,2,WARM_HUMID
24.5,44.9,0.0,0.0,1,COMFORT
19.1,71.0,0.0,0.0,1,COMFORT
21.1,56.4,0.0,0.0,1,COMFORT
29.7,75.7,-1.5,5.0,0,COLD
25.0,27.4,1.5,5.0,2,WARM_HUMID
26.1,53.1,0.20000000000000284,0.20000000000000284,1,COMFORT
22.8,34.0,0.9000000000000021,-2.200000000000003,2,WARM_HUMID
24.1,56.9,-1.0,-0.7000000000000028,1,COMFORT
25.4,48.5,0.09999999999999787,-0.5,3,HOT
26.0,42.0,0.0,0.0,3,HOT
18.7,32.2,-0.6999999999999993,-5.0,0,COLD
29.9,51.0,0.0,0.0,0,COLD
32.0,71.8,0.0,0.0,2,WARM_HUMID
29.1,72.0,0.0,-1.0999999999999943,1,COMFORT
21.3,32.3,0.6999999999999993,-3.4000000000000057,1,COMFORT
21.8,38.2,0.8000000000000007,-1.3999999999999986,2,WARM_HUMID
21.9,47.0,-1.5,-5.0,2,WARM_HUMID
28.7,51.2,0.1999999999999993,0.10000000000000142,3,HOT
20.6,30.0,1.3000000000000007,2.0,2,WARM_HUMID
20.3,49.7,-1.5,5.0,0,COLD
22.1,49.6,-0.3999999999999986,-1.1999999999999957,1,COMFORT
21.4,26.6,-1.5,-0.5,1,COMFORT
19.6,62.6,1.5,5.0,1,COMFORT
25.3,47.6,0.40000000000000213,5.0,3,HOT
29.8,75.3,-0.5,1.0,2,WARM_HUMID
26.8,46.0,0.0,0.0,1,COMFORT
28.9,50.7,1.5,5.0,1,COMFORT
24.0,20.6,1.1999999999999993,-1.8999999999999986,3,HOT
29.7,45.7,1.5,-5.0,2,WARM_HUMID
30.2,55.0,0.0,0.0,2,WARM_HUMID
23.1,24.7,0.0,0.0,0,COLD
25.1,41.5,-1.0999999999999979,-0.20000000000000284,0,COLD
23.7,26.5,0.6999999999999993,-1.1000000000000014,3,HOT
23.3,23.4,0.1999999999999993,-5.0,2,WARM_HUMID
22.8,21.5,-0.09999999999999787,0.0,1,COMFORT
25.1,32.9,0.0,3.5,1,COMFORT
25.5,49.5,-0.3999999999999986,-0.29999999999999716,3,HOT
20.7,40.9,-1.4000000000000021,1.2999999999999972,1,COMFORT
22.2,60.1,-0.3000000000000007,2.5,0,COLD
30.3,39.4,-0.5999999999999979,5.0,2,WARM_HUMID
23.3,64.3,0.5,-2.9000000000000057,1,COMFORT
22.4,49.8,0.0,0.6999999999999957,1,COMFORT
16.8,57.9,0.40000000000000213,-2.3000000000000043,0,COLD
18.6,58.3,0.0,0.0,1,COMFORT
22.6,34.5,-0.09999999999999787,1.6000000000000014,2,WARM_HUMID
22.1,65.0,-1.0,-3.0,0,COLD
22.5,35.7,-0.1999999999999993,-4.5,2,WARM_HUMID
25.3,23.8,1.5,-3.3999999999999986,3,HOT
22.4,48.8,-0.6000000000000014,5.0,2,WARM_HUMID
29.8,61.7,0.0,-0.29999999999999716,2,WARM_HUMID
22.5,41.4,0.1999999999999993,-0.8999999999999986,3,HOT
22.4,30.9,-0.8000000000000007,0.09999999999999787,2,WARM_HUMID
20.6,22.4,-1.1999999999999993,0.0,1,COMFORT
20.6,34.6,0.10000000000000142,0.5,1,COMFORT
25.1,55.0,0.0,0.0,1,COMFORT
22.5,50.0,-0.6000000000000014,0.6000000000000014,2,WARM_HUMID
21.1,66.3,1.5,1.2999999999999972,1,COMFORT
22.1,54.3,-0.09999999999999787,-0.4000000000000057,3,HOT
18.3,70.4,0.0,1.9000000000000057,1,COMFORT
24.2,23.6,1.3000000000000007,-4.399999999999999,3,HOT
25.0,42.3,-0.3000000000000007,2.299999999999997,2,WARM_HUMID
21.7,39.4,1.1999999999999993,0.3999999999999986,1,COMFORT
32.9,56.5,0.19999999999999574,-1.0,2,WARM_HUMID
23.6,19.9,1.0,1.0,1,COMFORT
19.8,40.6,1.1000000000000014,-2.299999999999997,1,COMFORT
23.5,50.9,0.3999999999999986,0.0,1,COMFORT
18.8,50.8,0.0,-0.20000000000000284,0,COLD
22.3,52.3,0.6000000000000014,-0.4000000000000057,1,COMFORT
25.6,37.6,0.8000000000000007,-1.6000000000000014,1,COMFORT
21.8,42.2,-1.5,5.0,1,COMFORT
23.6,40.4,0.0,0.0,0,COLD
23.6,22.0,0.40000000000000213,-1.6000000000000014,1,COMFORT
26.0,48.0,0.0,0.0,3,HOT
20.6,57.2,0.20000000000000284,0.8000000000000043,0,COLD
17.3,58.3,0.5,-0.5,1,COMFORT
24.2,37.0,-0.1999999999999993,-1.0,3,HOT
30.2,65.6,0.0,0.0,2,WARM_HUMID
22.0,53.6,0.0,0.0,1,COMFORT
22.1,26.4,-0.7999999999999972,-5.0,3,HOT
22.0,52.5,0.6999999999999993,-0.5,0,COLD
30.0,73.0,1.5,5.0,1,COMFORT
23.3,48.9,0.0,0.0,2,WARM_HUMID
22.8,31.1,0.6999999999999993,-4.100000000000001,1,COMFORT
32.5,54.2,-0.20000000000000284,-0.3999999999999986,1,COMFORT
22.0,59.2,0.0,0.0,1,COMFORT
19.6,49.1,0.0,0.0,0,COLD
23.7,57.4,0.8999999999999986,0.8999999999999986,0,COLD
23.2,34.7,1.1999999999999993,-5.0,1,COMFORT
25.5,52.6,-0.3000000000000007,3.0,1,COMFORT
26.8,38.4,-1.5,-0.10000000000000142,1,COMFORT
27.8,30.7,0.9000000000000021,-5.0,3,HOT
22.5,22.4,-0.3999999999999986,-0.7000000000000028,1,COMFORT
21.0,46.3,-1.5,5.0,1,COMFORT
22.8,24.6,0.5,-2.0,1,COMFORT
22.1,20.2,-0.3999999999999986,0.09999999999999787,2,WARM_HUMID
24.3,24.5,0.1999999999999993,-0.1999999999999993,0,COLD
30.1,14.8,0.10000000000000142,0.0,2,WARM_HUMID
23.1,44.3,0.6000000000000014,-5.0,0,COLD
28.5,51.4,-0.1999999999999993,0.19999999999999574,3,HOT
28.2,33.0,0.0,0.0,0,COLD
22.3,47.0,0.0,0.0,3,HOT
30.2,65.3,0.0,0.5999999999999943,1,COMFORT
16.7,19.0,-0.40000000000000213,0.1999999999999993,1,COMFORT
29.9,56.5,0.6999999999999993,-1.8999999999999986,3,HOT
20.2,35.0,1.3000000000000007,-5.0,3,HOT
23.9,68.9,0.1999999999999993,5.0,2,WARM_HUMID
25.4,53.0,0.0,0.0,1,COMFORT
26.6,64.9,1.5,-5.0,2,WARM_HUMID
20.4,56.5,-0.40000000000000213,-5.0,0,COLD
29.6,69.0,0.0,0.0,2,WARM_HUMID
23.0,61.0,-1.5,-2.0,0,COLD
26.8,45.5,1.5,-3.0,0,COLD
25.3,38.0,0.0,0.0,0,COLD
22.2,31.5,0.6999999999999993,-2.0,1,COMFORT
21.7,29.6,0.0,0.0,1,COMFORT
22.3,27.1,0.5,-2.6999999999999993,0,COLD
21.2,50.7,-0.9000000000000021,5.0,3,HOT
27.0,69.0,0.0,0.0,1,COMFORT
21.8,46.9,0.40000000000000213,-3.200000000000003,2,WARM_HUMID
22.4,42.8,0.09999999999999787,0.29999999999999716,2,WARM_HUMID
26.9,58.9,-0.3000000000000007,-0.30000000000000426,1,COMFORT
28.2,52.2,0.09999999999999787,-0.5999999999999943,1,COMFORT
24.1,43.2,0.20000000000000284,0.10000000000000142,2,WARM_HUMID
24.2,63.6,0.1999999999999993,0.8000000000000043,1,COMFORT
25.0,66.1,0.1999999999999993,0.5,1,COMFORT
24.8,68.8,-0.1999999999999993,1.5999999999999943,0,COLD
24.1,69.7,0.0,0.0,1,COMFORT
22.3,40.6,0.5,2.200000000000003,1,COMFORT
26.6,32.0,-1.3999999999999986,1.6000000000000014,1,COMFORT
24.0,59.0,0.8000000000000007,-3.3999999999999986,1,COMFORT
21.4,48.2,1.1999999999999993,-1.2999999999999972,1,COMFORT
25.9,58.5,-0.10000000000000142,0.20000000000000284,2,WARM_HUMID
21.6,27.6,0.3000000000000007,-5.0,2,WARM_HUMID
24.5,23.7,0.8999999999999986,-1.1999999999999993,1,COMFORT
27.2,43.1,0.0,0.0,1,COMFORT
22.4,71.7,0.0,0.7999999999999972,1,COMFORT
23.2,22.0,0.1999999999999993,-1.3999999999999986,1,COMFORT
23.4,26.2,-0.3000000000000007,-5.0,0,COLD
23.1,50.2,0.40000000000000213,-2.3999999999999986,1,COMFORT
25.7,53.6,1.5,-5.0,1,COMFORT
22.0,33.7,-1.0,5.0,0,COLD
18.9,30.5,-1.5,0.0,1,COMFORT
24.1,39.6,0.0,0.0,2,WARM_HUMID
24.0,52.5,-0.10000000000000142,0.6000000000000014,0,COLD
18.0,72.1,-1.5,5.0,2,WARM_HUMID
22.8,35.0,0.0,0.0,1,COMFORT
20.6,40.3,0.7000000000000028,1.5,1,COMFORT
22.1,62.8,-1.0999999999999979,-2.4000000000000057,1,COMFORT
22.5,43.2,-0.3999999999999986,1.7000000000000028,0,COLD
22.9,68.0,0.1999999999999993,1.0,1,COMFORT
26.0,45.3,0.8000000000000007,0.29999999999999716,2,WARM_HUMID
25.0,56.0,0.6000000000000014,3.0,2,WARM_HUMID
30.4,76.6,0.09999999999999787,0.0,2,WARM_HUMID
24.2,45.0,0.0,-1.0,2,WARM_HUMID
22.5,52.2,0.0,0.0,1,COMFORT
21.2,34.4,-1.4000000000000021,2.799999999999997,1,COMFORT
20.9,44.6,-0.10000000000000142,-0.19999999999999574,1,COMFORT
25.2,43.6,0.0,1.3000000000000043,1,COMFORT
22.9,17.1,-0.10000000000000142,-1.0999999999999979,1,COMFORT
25.7,43.0,0.0,0.0,3,HOT
23.3,55.0,0.10000000000000142,2.0,1,COMFORT
19.8,50.8,-1.5,5.0,2,WARM_HUMID
26.9,31.7,0.29999999999999716,0.8000000000000007,1,COMFORT
24.2,61.8,-0.1999999999999993,1.2999999999999972,1,COMFORT
20.1,42.4,0.7000000000000028,-5.0,0,COLD
19.8,49.8,-0.3000000000000007,5.0,1,COMFORT
29.6,65.9,0.0,-1.1999999999999886,2,WARM_HUMID
28.2,32.8,1.1999999999999993,-0.5,2,WARM_HUMID
23.8,52.1,1.5,5.0,2,WARM_HUMID
29.5,74.2,-1.0,2.700000000000003,1,COMFORT
20.8,50.0,0.0,0.0,1,COMFORT
27.1,52.1,0.10000000000000142,-2.0,2,WARM_HUMID
28.6,64.3,0.20000000000000284,2.5,2,WARM_HUMID
22.0,28.2,-1.1000000000000014,2.5,0,COLD
26.0,80.8,0.0,1.0,1,COMFORT
22.9,40.9,-0.10000000000000142,-1.8000000000000043,0,COLD
28.6,22.2,0.10000000000000142,-0.8000000000000007,1,COMFORT
24.7,58.4,0.0,0.0,3,HOT
30.0,76.2,1.0,-0.29999999999999716,1,COMFORT
21.0,41.3,-1.5,-5.0,0,COLD
22.7,55.6,-0.40000000000000213,0.0,0,COLD
20.6,35.6,0.0,-5.0,0,COLD
25.0,71.0,-1.0,4.0,1,COMFORT
24.1,49.8,-0.09999999999999787,-5.0,3,HOT
31.4,67.7,-1.3000000000000043,5.0,3,HOT
30.9,26.6,0.0,0.0,2,WARM_HUMID
31.1,75.9,1.5,5.0,2,WARM_HUMID
21.5,46.3,1.0,-3.0,1,COMFORT
23.2,38.9,0.3000000000000007,5.0,1,COMFORT
28.1,32.9,1.5,-5.0,3,HOT
19.4,25.2,0.29999999999999716,-3.0,1,COMFORT
23.3,40.7,0.1999999999999993,-3.5999999999999943,2,WARM_HUMID
20.4,55.0,1.5,3.5,3,HOT
22.4,42.3,-0.10000000000000142,-1.9000000000000057,1,COMFORT
23.6,10.6,0.0,0.0,1,COMFORT
23.6,50.0,0.20000000000000284,2.1000000000000014,1,COMFORT
26.0,57.3,0.0,0.0,3,HOT
27.2,37.0,0.0,0.0,1,COMFORT
23.3,67.2,-0.6999999999999993,3.0,1,COMFORT
30.8,29.4,1.5,-5.0,2,WARM_HUMID
22.1,30.2,0.0,1.6999999999999993,2,WARM_HUMID
31.1,40.3,0.8000000000000007,-1.2000000000000028,3,HOT
22.8,49.0,0.0,0.0,1,COMFORT
23.6,19.0,0.0,0.0,0,COLD
23.3,25.5,0.1999999999999993,0.6999999999999993,1,COMFORT
29.1,52.2,0.10000000000000142,-0.5,1,COMFORT
32.1,45.0,-0.10000000000000142,1.0,2,WARM_HUMID
29.7,67.7,1.0,-5.0,3,HOT
27.5,50.0,0.0,0.0,1,COMFORT
20.9,48.1,0.0,0.0,2,WARM_HUMID
20.9,37.4,-1.2000000000000028,1.0,0,COLD
32.0,61.9,0.0,0.0,1,COMFORT
26.1,34.4,-1.5,-2.6000000000000014,3,HOT
24.3,13.7,-1.1999999999999993,-5.0,1,COMFORT
26.9,46.0,0.0,0.0,0,COLD
22.6,65.3,1.4000000000000021,-5.0,1,COMFORT
24.9,18.7,0.0,0.3000000000000007,1,COMFORT
33.0,63.0,0.29999999999999716,-0.7999999999999972,2,WARM_HUMID
23.9,53.4,0.0,-2.5,1,COMFORT
24.3,67.8,0.0,0.7999999999999972,2,WARM_HUMID
27.1,54.0,0.0,0.0,0,COLD
25.9,25.1,-0.3000000000000007,-0.3999999999999986,2,WARM_HUMID
35.9,42.3,-0.5,-2.700000000000003,3,HOT
23.6,25.1,0.6000000000000014,-4.5,0,COLD
22.6,29.7,-0.1999999999999993,-0.3000000000000007,0,COLD
22.8,30.5,1.5,0.0,2,WARM_HUMID
30.1,71.1,0.20000000000000284,-5.0,1,COMFORT
27.5,41.4,0.8000000000000007,-0.20000000000000284,1,COMFORT
25.8,46.1,-0.8999999999999986,1.6000000000000014,2,WARM_HUMID
30.5,61.8,0.0,0.5999999999999943,1,COMFORT
24.2,74.2,-1.5,5.0,3,HOT
33.0,66.3,0.0,0.0,2,WARM_HUMID
28.2,44.0,0.0,0.0,0,COLD
29.1,35.4,-1.5,5.0,1,COMFORT
18.5,54.0,0.0,0.0,1,COMFORT
22.4,47.2,0.0,5.0,1,COMFORT
22.8,61.2,-0.1999999999999993,5.0,1,COMFORT
22.0,32.2,-0.5,-1.5999999999999943,1,COMFORT
32.4,14.4,0.7999999999999972,-5.0,3,HOT
28.2,68.0,-1.5,5.0,1,COMFORT
24.9,57.0,0.3999999999999986,-1.2999999999999972,2,WARM_HUMID
30.1,65.6,0.0,0.0,2,WARM_HUMID
22.3,23.2,-0.1999999999999993,-3.900000000000002,1,COMFORT
18.3,66.7,1.5,5.0,1,COMFORT
18.7,46.0,-1.5,5.0,0,COLD
26.1,87.3,-0.5999999999999979,1.2000000000000028,2,WARM_HUMID
24.5,46.7,-0.10000000000000142,0.0,3,HOT
24.2,12.8,-0.5,-1.0999999999999996,2,WARM_HUMID
23.3,55.0,0.0,0.0,0,COLD
22.8,45.0,0.9000000000000021,-5.0,0,COLD
24.1,48.0,1.4000000000000021,0.8999999999999986,3,HOT
25.9,62.9,1.2999999999999972,-1.500000000000007,1,COMFORT
24.1,46.2,-1.0999999999999979,3.700000000000003,2,WARM_HUMID
25.9,40.0,0.0,0.3999999999999986,1,COMFORT
22.5,30.2,-1.1000000000000014,4.800000000000001,2,WARM_HUMID
29.6,77.3,-0.6999999999999993,1.2999999999999972,1,COMFORT
23.9,66.6,0.3999999999999986,1.3999999999999915,2,WARM_HUMID
22.8,31.2,0.3000000000000007,1.5999999999999979,1,COMFORT
23.6,50.1,0.8000000000000007,1.3000000000000043,1,COMFORT
24.5,29.5,-0.6999999999999993,-1.0,2,WARM_HUMID
24.6,76.4,-1.5,-4.8999999999999915,1,COMFORT
22.7,42.6,-0.10000000000000142,0.5,0,COLD
24.8,37.3,1.5,1.6999999999999957,1,COMFORT
20.8,80.9,0.1999999999999993,0.10000000000000853,2,WARM_HUMID
22.9,42.1,-0.6000000000000014,5.0,0,COLD
23.6,25.1,-0.6999999999999993,-3.0,1,COMFORT
30.2,65.8,0.0,0.5,1,COMFORT
24.8,47.2,-1.5,1.6000000000000014,0,COLD
23.2,18.7,-0.9000000000000021,-2.400000000000002,1,COMFORT
21.2,13.5,-0.3000000000000007,0.0,1,COMFORT
22.3,41.2,1.1999999999999993,-3.6999999999999957,0,COLD
23.5,37.3,0.0,2.8999999999999986,1,COMFORT
22.6,48.2,-0.1999999999999993,0.30000000000000426,1,COMFORT
23.9,44.1,0.0,0.0,1,COMFORT
34.5,43.0,0.0,0.0,3,HOT
22.4,48.3,1.0,-1.8000000000000043,1,COMFORT
24.1,53.6,1.5,-5.0,1,COMFORT
29.0,40.1,1.5,-5.0,3,HOT
22.8,35.7,1.5,-1.8999999999999986,1,COMFORT
25.0,44.3,-0.10000000000000142,0.19999999999999574,1,COMFORT
23.9,36.6,0.8999999999999986,-0.7999999999999972,1,COMFORT
23.7,63.9,-0.10000000000000142,-0.6999999999999957,1,COMFORT
24.6,46.5,-0.09999999999999787,-1.2000000000000028,1,COMFORT
22.6,38.6,0.5,-5.0,0,COLD
22.2,30.5,0.5,0.0,1,COMFORT
28.5,31.4,-0.5,-1.3999999999999986,1,COMFORT
23.4,22.8,0.09999999999999787,-0.5999999999999979,2,WARM_HUMID
23.8,65.1,-0.6999999999999993,-4.300000000000011,1,COMFORT
22.7,20.9,0.0,0.0,0,COLD
24.4,55.6,1.0999999999999979,0.0,1,COMFORT
28.9,44.0,0.0,0.0,2,WARM_HUMID
27.9,17.9,-0.8000000000000007,0.5999999999999979,3,HOT
23.4,47.0,-1.5,5.0,2,WARM_HUMID
23.7,61.0,1.5,5.0,2,WARM_HUMID
19.7,42.4,0.09999999999999787,-0.6000000000000014,0,COLD
27.2,39.2,-1.5,-5.0,0,COLD
20.6,46.3,-1.5,3.6999999999999957,0,COLD
23.5,33.0,0.5,-4.100000000000001,1,COMFORT
23.9,61.8,-0.10000000000000142,-0.6000000000000014,1,COMFORT
25.1,27.1,1.1000000000000014,0.7000000000000028,1,COMFORT
13.8,37.7,-1.5,-5.0,0,COLD
27.5,60.6,-0.6000000000000014,1.3999999999999986,1,COMFORT
27.4,73.0,-0.20000000000000284,-1.0,2,WARM_HUMID
31.7,61.3,-1.5,5.0,1,COMFORT
26.0,57.7,0.0,0.0,1,COMFORT
21.2,51.8,-1.5,5.0,0,COLD
23.3,47.0,0.0,0.0,3,HOT
19.4,38.4,0.1999999999999993,2.8999999999999986,0,COLD
24.8,41.6,-1.5,4.5,2,WARM_HUMID
26.3,38.7,-1.5,-3.6999999999999957,1,COMFORT
24.0,61.6,-0.5,-1.1999999999999957,2,WARM_HUMID
25.5,49.6,-0.10000000000000142,1.3999999999999986,0,COLD
20.7,34.0,0.0,0.0,1,COMFORT
26.3,65.0,0.0,0.0,0,COLD
20.4,41.7,1.0999999999999979,-4.699999999999996,1,COMFORT
24.0,49.8,0.3999999999999986,5.0,1,COMFORT
31.7,66.9,0.3000000000000007,0.8000000000000114,1,COMFORT
31.9,57.0,0.3999999999999986,2.0,2,WARM_HUMID
25.1,57.0,-0.09999999999999787,5.0,2,WARM_HUMID
25.7,54.0,0.0,0.0,1,COMFORT
24.6,72.2,-0.1999999999999993,-1.7000000000000028,1,COMFORT
25.5,70.9,0.5,-4.099999999999994,3,HOT
27.3,28.0,1.5,-5.0,3,HOT
21.7,30.2,0.3999999999999986,0.0,2,WARM_HUMID
30.4,56.7,0.0,0.0,3,HOT
24.5,39.0,-0.1999999999999993,1.0,0,COLD
26.4,61.0,-0.8000000000000007,5.0,2,WARM_HUMID
23.3,28.1,1.5,-5.0,1,COMFORT
29.9,73.8,-1.5,5.0,3,HOT
23.2,23.6,0.3000000000000007,-0.5,1,COMFORT
27.3,31.7,-0.3999999999999986,-1.5999999999999979,3,HOT
25.3,33.4,1.5,-5.0,1,COMFORT
25.7,57.2,0.0,0.0,1,COMFORT
31.4,70.0,0.0,0.0,3,HOT
22.6,34.8,-1.5,5.0,1,COMFORT
26.2,62.0,0.3000000000000007,-2.0,1,COMFORT
22.5,38.6,-0.5,-3.8999999999999986,3,HOT
28.8,60.6,0.10000000000000142,-3.3999999999999986,1,COMFORT
24.0,66.3,-0.6000000000000014,-1.5,1,COMFORT
25.5,47.0,0.0,0.0,2,WARM_HUMID
23.2,55.6,0.5999999999999979,-5.0,2,WARM_HUMID
25.5,38.4,1.1999999999999993,-2.6000000000000014,1,COMFORT
32.1,52.9,-0.10000000000000142,1.1000000000000014,3,HOT
26.8,83.5,-0.5,4.299999999999997,1,COMFORT
24.2,73.5,-0.3000000000000007,0.29999999999999716,1,COMFORT
23.6,55.6,0.0,0.0,0,COLD
22.0,49.6,0.0,0.0,3,HOT
22.6,71.2,-1.5,2.6000000000000085,0,COLD
25.6,64.0,-0.3999999999999986,-0.5999999999999943,1,COMFORT
25.8,38.0,0.0,0.0,0,COLD
23.5,48.7,0.0,1.3000000000000043,0,COLD
29.2,75.1,0.6999999999999993,-0.4000000000000057,1,COMFORT
22.0,45.6,0.0,0.0,1,COMFORT
24.7,56.2,0.0,0.0,1,COMFORT
21.4,35.3,0.5999999999999979,-0.5,1,COMFORT
23.9,21.5,-0.7000000000000028,-5.0,1,COMFORT
21.1,34.7,-1.5,5.0,2,WARM_HUMID
